drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
bepridil,0,2643,0.799,NA,NA,NA,NA,2693,1.38,1646,2.125,NA,NA,126,1.06
bepridil,0,2691,0.718,NA,NA,NA,NA,3885,1.159,1861,2,NA,NA,122.3,0.8918
bepridil,0,3582,0.562,NA,NA,NA,NA,2474,1.048,1704,1.807,NA,NA,143.4,1.04
bepridil,0,3218,0.6555,NA,NA,NA,NA,3047,1.048,1836,1.622,NA,NA,176.6,0.984
bepridil,0,2342,0.6888,NA,NA,NA,NA,2384,0.9622,1888,1.338,NA,NA,179.3,0.8082
bepridil,0,3527,0.5369,NA,NA,NA,NA,2929,1.076,1775,1.2,NA,NA,144.5,0.9076
bepridil,0,2169,1.138,NA,NA,NA,NA,2877,1.238,1694,1.342,NA,NA,180.2,0.9377
bepridil,0,2683,0.5596,NA,NA,NA,NA,2783,1.497,1908,1.42,NA,NA,294,0.6655
bepridil,0,3256,0.6243,NA,NA,NA,NA,2878,1.355,2108,1.443,NA,NA,227.9,1.072
bepridil,0,2691,0.7576,NA,NA,NA,NA,2987,1.155,1775,1.5,NA,NA,191.4,0.8093
bepridil,0,2230,0.6739,NA,NA,NA,NA,4029,0.8263,1795,1.344,NA,NA,179.4,0.7944
bepridil,0,2583,0.6493,NA,NA,NA,NA,2690,1.091,1767,1.443,NA,NA,119.2,1.281
bepridil,0,2175,0.7862,NA,NA,NA,NA,3019,1.284,1458,1.676,NA,NA,148.4,1.384
bepridil,0,2703,0.6792,NA,NA,NA,NA,2961,1.307,1530,1.588,NA,NA,183.7,1.086
bepridil,0,3882,0.6621,NA,NA,NA,NA,2885,1.147,1917,1.655,NA,NA,135.6,0.7227
bepridil,0,2894,0.8104,NA,NA,NA,NA,3373,1.372,1858,1.587,NA,NA,95.51,0.5803
bepridil,0,5651,0.3328,NA,NA,NA,NA,2898,1.25,2118,1.139,NA,NA,184.4,0.8484
bepridil,0,3137,0.5775,NA,NA,NA,NA,2851,1.012,1692,1.387,NA,NA,160.6,0.7417
bepridil,0,3253,0.8084,NA,NA,NA,NA,3324,0.8942,1987,1.327,NA,NA,123.1,1.105
bepridil,0,3591,0.5074,NA,NA,NA,NA,3783,0.8279,1637,1.337,NA,NA,190.3,1.139
bepridil,0,1878,0.7037,NA,NA,NA,NA,2735,1.215,1842,1.549,NA,NA,129.1,0.9218
