drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
terfenadine,4,644.6,0.6289,NA,NA,NA,NA,972.7,9.701,31180,0.5334,NA,NA,26.13,0.5482
terfenadine,4,694.1,0.6573,NA,NA,NA,NA,1090,6.201,21560,0.6504,NA,NA,18.08,0.4859
terfenadine,4,707.7,0.6487,NA,NA,NA,NA,1186,4.821,9263,0.7476,NA,NA,14.48,0.4583
terfenadine,4,672.5,0.7014,NA,NA,NA,NA,1883,2.675,11790,0.6696,NA,NA,11.54,0.6991
terfenadine,4,618.5,0.6263,NA,NA,NA,NA,2598,1.678,13430,0.7281,NA,NA,15.75,0.6315
terfenadine,4,758.8,0.6982,NA,NA,NA,NA,1632,2.85,8054,0.8255,NA,NA,16.6,0.5333
terfenadine,4,690.5,0.662,NA,NA,NA,NA,5147,0.9753,79350,0.4501,NA,NA,15.87,0.6281
terfenadine,4,738.6,0.6651,NA,NA,NA,NA,4284,1.077,18640,0.6033,NA,NA,20.02,0.4433
terfenadine,4,691.1,0.6809,NA,NA,NA,NA,4284,1.077,24310,0.5228,NA,NA,30.78,0.8773
terfenadine,4,750.2,0.6494,NA,NA,NA,NA,10860,0.7699,5069,1.133,NA,NA,16.57,0.5359
terfenadine,4,782.6,0.5854,NA,NA,NA,NA,10860,0.7699,6718,1.039,NA,NA,12.28,0.6347
terfenadine,4,749.1,0.6832,NA,NA,NA,NA,11350,0.5886,9166,0.8149,NA,NA,13.92,0.7897
terfenadine,4,641.9,0.6912,NA,NA,NA,NA,12850,0.5844,9828,0.7786,NA,NA,19.16,0.7659
terfenadine,4,710.1,0.6554,NA,NA,NA,NA,13510,0.6069,20770,0.5826,NA,NA,13.67,0.63
terfenadine,4,803.6,0.6081,NA,NA,NA,NA,13510,0.6069,20860,0.5465,NA,NA,18.73,0.4762
terfenadine,4,796.6,0.6773,NA,NA,NA,NA,1041,7.086,22590,0.5928,NA,NA,12.99,0.7225
terfenadine,4,692.9,0.6529,NA,NA,NA,NA,1055,5.91,23370,0.5716,NA,NA,17.31,0.5481
terfenadine,4,641.8,0.709,NA,NA,NA,NA,1166,5.804,11350,0.663,NA,NA,19.46,0.6241
terfenadine,4,718.5,0.6748,NA,NA,NA,NA,1030,6.962,6384,0.9169,NA,NA,16.59,0.6685
terfenadine,4,698.5,0.6429,NA,NA,NA,NA,1028,7.061,3806,1.268,NA,NA,17.61,0.6205
terfenadine,4,705.4,0.6721,NA,NA,NA,NA,1544,2.747,21470,0.6496,NA,NA,19.41,0.6018
terfenadine,4,656.4,0.6959,NA,NA,NA,NA,1166,4.916,5324,0.9956,NA,NA,16.04,0.6135
terfenadine,4,815.7,0.5619,NA,NA,NA,NA,1740,2.169,59940,0.5041,NA,NA,18.01,0.6106
terfenadine,4,694.4,0.6056,NA,NA,NA,NA,1699,2.217,9538,0.7707,NA,NA,18.53,0.7291
terfenadine,4,632.5,0.7158,NA,NA,NA,NA,3696,1.072,19940,0.5614,NA,NA,21.06,0.7388
terfenadine,4,698.9,0.6305,NA,NA,NA,NA,4351,1.081,19030,0.5512,NA,NA,17.94,0.4424
terfenadine,4,638.1,0.661,NA,NA,NA,NA,4351,1.081,10390,0.7084,NA,NA,19.87,0.8124
terfenadine,4,668.2,0.6618,NA,NA,NA,NA,2702,1.353,37900,0.5117,NA,NA,22.1,0.6594
terfenadine,4,726.3,0.6181,NA,NA,NA,NA,1975,2.177,16700,0.631,NA,NA,19.4,0.5856
terfenadine,4,668.6,0.671,NA,NA,NA,NA,2704,1.564,24700,0.553,NA,NA,13.41,0.8619
terfenadine,4,679,0.646,NA,NA,NA,NA,2104,1.906,65070,0.4773,NA,NA,13.3,0.533
terfenadine,4,738.5,0.6343,NA,NA,NA,NA,1759,2.522,50540,0.5279,NA,NA,14.77,0.5168
terfenadine,4,713.7,0.7012,NA,NA,NA,NA,1418,3.121,13640,0.6926,NA,NA,22.68,0.6536
terfenadine,4,776.3,0.6129,NA,NA,NA,NA,1788,2.46,9685,0.7325,NA,NA,29.59,0.628
terfenadine,4,740.3,0.6287,NA,NA,NA,NA,2872,1.221,26380,0.5779,NA,NA,23.56,0.5342
terfenadine,4,781.4,0.6966,NA,NA,NA,NA,1655,2.55,61840,0.4591,NA,NA,19.19,0.4872
terfenadine,4,688.4,0.6349,NA,NA,NA,NA,1315,3.418,67740,0.477,NA,NA,14.91,0.5936
terfenadine,4,652.8,0.686,NA,NA,NA,NA,1335,3.639,9396,0.7489,NA,NA,17.44,0.4631
terfenadine,4,739.9,0.6563,NA,NA,NA,NA,1422,2.913,7596,0.9951,NA,NA,11.64,0.5605
terfenadine,4,785.6,0.6202,NA,NA,NA,NA,1719,2.688,15050,0.6492,NA,NA,18.48,0.4982
terfenadine,4,651.4,0.6342,NA,NA,NA,NA,2227,1.757,17520,0.5724,NA,NA,16.59,0.5002
terfenadine,4,764.9,0.6657,NA,NA,NA,NA,1488,2.885,4181,1.051,NA,NA,15.92,0.5196
terfenadine,4,717.3,0.6843,NA,NA,NA,NA,1140,4.548,12670,0.6539,NA,NA,25.73,0.7158
terfenadine,4,735.2,0.5844,NA,NA,NA,NA,1301,3.544,14790,0.6411,NA,NA,18.48,0.6567
terfenadine,4,806.3,0.624,NA,NA,NA,NA,2288,1.922,22020,0.6314,NA,NA,11.2,0.5971
terfenadine,4,724.1,0.6275,NA,NA,NA,NA,2334,1.655,23960,0.6329,NA,NA,17.03,0.561
terfenadine,4,622.4,0.7402,NA,NA,NA,NA,3162,1.474,63090,0.447,NA,NA,17.86,0.6931
terfenadine,4,718.4,0.6889,NA,NA,NA,NA,3898,0.9961,29740,0.5157,NA,NA,32.01,0.5862
terfenadine,4,724.4,0.6418,NA,NA,NA,NA,2748,1.366,47510,0.4744,NA,NA,17.11,0.5193
terfenadine,4,636.1,0.6567,NA,NA,NA,NA,3260,1.095,48360,0.5147,NA,NA,16.16,0.7267
terfenadine,4,628.1,0.6826,NA,NA,NA,NA,3897,1.356,13180,0.6861,NA,NA,20.9,0.6955
terfenadine,4,699.3,0.6379,NA,NA,NA,NA,1161,4.829,18470,0.6216,NA,NA,19.55,0.6156
terfenadine,4,665.7,0.6349,NA,NA,NA,NA,2246,1.665,20180,0.5752,NA,NA,25.7,0.6971
terfenadine,4,722.8,0.6124,NA,NA,NA,NA,1192,4.486,14040,0.6716,NA,NA,19.91,0.7724
terfenadine,4,705.8,0.608,NA,NA,NA,NA,1100,4.58,4845,1.031,NA,NA,19.69,0.6999
terfenadine,4,756.1,0.6213,NA,NA,NA,NA,1175,4.321,54040,0.4741,NA,NA,21.89,0.6382
terfenadine,4,782,0.6113,NA,NA,NA,NA,1185,5.062,376700,0.3153,NA,NA,17.09,0.5358
terfenadine,4,690.7,0.7279,NA,NA,NA,NA,1382,3.054,340100,0.3865,NA,NA,22.34,0.4711
terfenadine,4,714.2,0.6666,NA,NA,NA,NA,1067,5.283,55920,0.4518,NA,NA,17.22,0.4494
terfenadine,4,685.8,0.6773,NA,NA,NA,NA,1146,4.714,5786,1.033,NA,NA,27.43,0.6387
terfenadine,4,706.7,0.6771,NA,NA,NA,NA,1095,5.526,5359,1.119,NA,NA,12.98,0.6903
terfenadine,4,799,0.6294,NA,NA,NA,NA,1058,6.236,4061,1.119,NA,NA,15.26,0.7156
terfenadine,4,735.9,0.6913,NA,NA,NA,NA,1075,5.986,5373,1.095,NA,NA,15.56,0.7656
terfenadine,4,586.9,0.7231,NA,NA,NA,NA,1088,6.229,4308,1.176,NA,NA,17.04,0.5272
terfenadine,4,773.4,0.6281,NA,NA,NA,NA,1054,6.28,3270,1.379,NA,NA,20.41,0.6549
terfenadine,4,696.2,0.639,NA,NA,NA,NA,1075,6.205,2926,1.467,NA,NA,22.79,0.6116
terfenadine,4,788.6,0.6028,NA,NA,NA,NA,2315,1.803,2926,1.467,NA,NA,23.72,0.6736
terfenadine,4,748,0.6528,NA,NA,NA,NA,2441,1.698,3476,1.354,NA,NA,20.24,0.413
terfenadine,4,696.1,0.7265,NA,NA,NA,NA,1362,3.845,4427,1.206,NA,NA,14.43,0.7286
terfenadine,4,864.1,0.5828,NA,NA,NA,NA,1028,8.647,5151,0.9326,NA,NA,10.47,0.5269
terfenadine,4,789.6,0.5572,NA,NA,NA,NA,3135,1.356,24340,0.5807,NA,NA,7.142,0.4309
terfenadine,4,675.2,0.736,NA,NA,NA,NA,3135,1.356,28820,0.5634,NA,NA,13.69,0.5371
terfenadine,4,691.3,0.7956,NA,NA,NA,NA,3666,1.001,62660,0.4873,NA,NA,17.29,0.5707
terfenadine,4,736.4,0.6563,NA,NA,NA,NA,3996,1.152,176200,0.3612,NA,NA,13.95,0.6779
terfenadine,4,785.8,0.6616,NA,NA,NA,NA,1477,3.121,9258,0.8662,NA,NA,24.81,0.5391
terfenadine,4,695.3,0.6371,NA,NA,NA,NA,1333,3.538,21080,0.6282,NA,NA,19.09,0.7316
terfenadine,4,725,0.6141,NA,NA,NA,NA,2793,1.372,13440,0.6337,NA,NA,13.99,0.306
terfenadine,4,638.4,0.6695,NA,NA,NA,NA,1951,1.99,9941,0.7592,NA,NA,19.65,0.5299
terfenadine,4,787.8,0.6575,NA,NA,NA,NA,5294,1.14,26190,0.5618,NA,NA,22.91,0.7104
terfenadine,4,641.4,0.6655,NA,NA,NA,NA,4427,1.006,169800,0.3831,NA,NA,30.15,0.6052
terfenadine,4,750.9,0.6256,NA,NA,NA,NA,2937,1.53,107600,0.3811,NA,NA,16.21,0.4803
terfenadine,4,679.5,0.6745,NA,NA,NA,NA,1402,3.48,32740,0.6336,NA,NA,19.81,0.4856
terfenadine,4,685.7,0.6612,NA,NA,NA,NA,1402,3.48,4614,1.101,NA,NA,17.6,0.6948
terfenadine,4,719,0.6554,NA,NA,NA,NA,1416,3.044,4236,1.15,NA,NA,21.32,0.4689
terfenadine,4,762.3,0.6369,NA,NA,NA,NA,1641,2.363,4497,1.174,NA,NA,28.13,0.7027
terfenadine,4,695.9,0.6634,NA,NA,NA,NA,2376,1.431,24440,0.5837,NA,NA,22,0.4587
terfenadine,4,675,0.6527,NA,NA,NA,NA,1450,2.89,10970,0.7402,NA,NA,20.52,0.5167
terfenadine,4,753.4,0.6372,NA,NA,NA,NA,1429,3.142,102100,0.4039,NA,NA,14.14,0.6958
terfenadine,4,731.3,0.6894,NA,NA,NA,NA,1213,3.961,126900,0.3724,NA,NA,19.81,0.6665
terfenadine,4,745.2,0.6306,NA,NA,NA,NA,2285,1.577,17960,0.6097,NA,NA,23.71,0.4952
terfenadine,4,604.5,0.6654,NA,NA,NA,NA,2244,1.489,16670,0.6426,NA,NA,21.67,0.6489
terfenadine,4,714.7,0.6428,NA,NA,NA,NA,2576,1.535,69700,0.458,NA,NA,19.33,0.442
terfenadine,4,765.7,0.6584,NA,NA,NA,NA,1100,5.181,130200,0.3941,NA,NA,24.81,0.3829
terfenadine,4,706.9,0.6658,NA,NA,NA,NA,1126,5.354,116200,0.3937,NA,NA,16.26,0.7347
terfenadine,4,688.9,0.6318,NA,NA,NA,NA,1121,5.437,45260,0.5465,NA,NA,20.53,0.5248
terfenadine,4,675.9,0.6682,NA,NA,NA,NA,1176,5.065,43220,0.4979,NA,NA,17.22,0.6174
terfenadine,4,743.1,0.6684,NA,NA,NA,NA,1737,2.534,21110,0.608,NA,NA,24.99,0.7429
terfenadine,4,777.6,0.6296,NA,NA,NA,NA,1487,2.989,40380,0.5082,NA,NA,16.91,0.4291
terfenadine,4,649,0.7233,NA,NA,NA,NA,1384,3.831,6217,0.9993,NA,NA,14.27,0.7035
terfenadine,4,715.9,0.6477,NA,NA,NA,NA,2204,1.699,8909,0.9379,NA,NA,10.66,0.5277
terfenadine,4,654.7,0.6855,NA,NA,NA,NA,2477,1.556,16740,0.6836,NA,NA,17.17,0.6365
terfenadine,4,696,0.6774,NA,NA,NA,NA,2851,1.36,9678,0.8004,NA,NA,14.21,0.677
terfenadine,4,772.5,0.6467,NA,NA,NA,NA,2017,1.801,21460,0.5846,NA,NA,15.09,0.5092
terfenadine,4,743.1,0.6616,NA,NA,NA,NA,1454,2.944,11020,0.7013,NA,NA,21.39,0.5078
terfenadine,4,642,0.6939,NA,NA,NA,NA,2256,1.685,27690,0.5386,NA,NA,19.71,0.4859
terfenadine,4,658.8,0.6678,NA,NA,NA,NA,1448,2.86,19320,0.6159,NA,NA,16.19,0.6738
terfenadine,4,672.5,0.6724,NA,NA,NA,NA,1823,2.157,7774,0.721,NA,NA,16.34,0.599
terfenadine,4,740.3,0.7237,NA,NA,NA,NA,1339,3.491,13320,0.6313,NA,NA,17.03,0.669
terfenadine,4,711.4,0.7061,NA,NA,NA,NA,1227,3.929,11040,0.7684,NA,NA,17.53,0.6666
terfenadine,4,698.3,0.5872,NA,NA,NA,NA,1587,2.823,6337,0.9125,NA,NA,22.45,0.6141
terfenadine,4,791.4,0.6184,NA,NA,NA,NA,4711,0.9301,6707,0.8967,NA,NA,33.31,0.6743
terfenadine,4,683.5,0.6529,NA,NA,NA,NA,3336,1.412,12970,0.6544,NA,NA,16.78,0.5022
terfenadine,4,705.2,0.643,NA,NA,NA,NA,5789,0.8384,8535,0.7921,NA,NA,25.04,0.694
terfenadine,4,685.7,0.6832,NA,NA,NA,NA,6597,0.811,5481,1.06,NA,NA,17.65,0.6519
terfenadine,4,722.8,0.6858,NA,NA,NA,NA,5859,0.895,14410,0.6613,NA,NA,28.33,0.5841
terfenadine,4,644.2,0.6548,NA,NA,NA,NA,3530,1.161,37670,0.5047,NA,NA,26.18,0.8573
terfenadine,4,734.2,0.6179,NA,NA,NA,NA,10180,0.7302,12080,0.6748,NA,NA,18.47,0.7519
terfenadine,4,643,0.6118,NA,NA,NA,NA,10350,0.7431,15740,0.7219,NA,NA,19.45,0.8798
terfenadine,4,660.6,0.6769,NA,NA,NA,NA,2165,1.787,8307,0.7938,NA,NA,19.63,0.6648
terfenadine,4,612.9,0.6859,NA,NA,NA,NA,1197,4.264,8237,0.8995,NA,NA,21.87,0.4399
terfenadine,4,735.5,0.6153,NA,NA,NA,NA,1813,2.058,29340,0.5651,NA,NA,13.41,0.5024
terfenadine,4,714.5,0.6294,NA,NA,NA,NA,1258,3.578,21360,0.5726,NA,NA,24.59,0.6723
terfenadine,4,809.7,0.6117,NA,NA,NA,NA,2625,1.477,8567,0.9219,NA,NA,12.77,0.4801
terfenadine,4,747.2,0.64,NA,NA,NA,NA,2816,1.548,5535,0.9682,NA,NA,23.1,0.6779
terfenadine,4,721.3,0.6782,NA,NA,NA,NA,2609,1.542,6080,0.9672,NA,NA,22.74,0.5185
terfenadine,4,697.6,0.6948,NA,NA,NA,NA,2506,1.656,7259,0.8975,NA,NA,19.06,0.6195
terfenadine,4,681.3,0.6359,NA,NA,NA,NA,2445,1.677,23890,0.5429,NA,NA,26.98,0.4806
terfenadine,4,713.3,0.612,NA,NA,NA,NA,1336,3.585,5760,0.9049,NA,NA,12.78,0.6889
terfenadine,4,674.6,0.685,NA,NA,NA,NA,1204,4.76,7955,0.8402,NA,NA,15.77,0.432
terfenadine,4,749.5,0.6549,NA,NA,NA,NA,1173,4.73,4319,1.039,NA,NA,22.54,0.7949
terfenadine,4,691.6,0.6238,NA,NA,NA,NA,1173,4.73,23910,0.5553,NA,NA,19.33,0.5208
terfenadine,4,630.4,0.6559,NA,NA,NA,NA,2973,1.351,18030,0.6219,NA,NA,17.92,0.8063
terfenadine,4,729.6,0.6437,NA,NA,NA,NA,3148,1.351,10900,0.7327,NA,NA,13.54,0.8796
terfenadine,4,701.3,0.6434,NA,NA,NA,NA,3542,1.279,7369,0.8566,NA,NA,20.17,0.6529
terfenadine,4,700.7,0.677,NA,NA,NA,NA,3758,1.267,28730,0.5369,NA,NA,23.43,0.5239
terfenadine,4,742.6,0.6628,NA,NA,NA,NA,3525,1.149,7494,0.8416,NA,NA,18.03,0.6792
terfenadine,4,777.5,0.6705,NA,NA,NA,NA,3651,1.234,20300,0.5546,NA,NA,12.2,0.4903
terfenadine,4,609.1,0.6875,NA,NA,NA,NA,2162,1.925,5346,0.9847,NA,NA,22.25,0.6231
terfenadine,4,723.6,0.605,NA,NA,NA,NA,2503,1.721,19030,0.5404,NA,NA,16.64,0.4056
terfenadine,4,676.6,0.6674,NA,NA,NA,NA,983.8,8.045,46010,0.484,NA,NA,20.4,0.7904
terfenadine,4,685.9,0.6911,NA,NA,NA,NA,1061,7.751,17550,0.5731,NA,NA,22.49,0.5517
terfenadine,4,719.2,0.6404,NA,NA,NA,NA,974.2,7.62,75230,0.4882,NA,NA,12.07,0.7219
terfenadine,4,640.6,0.7043,NA,NA,NA,NA,1006,7.738,15230,0.6599,NA,NA,13.31,0.4876
terfenadine,4,891.8,0.6268,NA,NA,NA,NA,1016,8.18,10610,0.7601,NA,NA,20.8,0.7387
terfenadine,4,660.3,0.672,NA,NA,NA,NA,1082,6.585,7128,0.7712,NA,NA,20.57,0.6527
terfenadine,4,686.4,0.7194,NA,NA,NA,NA,1094,6.644,6733,0.92,NA,NA,20.18,0.6526
terfenadine,4,731,0.6463,NA,NA,NA,NA,1008,7.42,11230,0.6941,NA,NA,21.81,0.5985
terfenadine,4,695.7,0.6874,NA,NA,NA,NA,1012,7.578,4950,1.095,NA,NA,19.95,0.6247
terfenadine,4,719,0.6768,NA,NA,NA,NA,1012,7.578,4513,1.143,NA,NA,21.79,0.5354
terfenadine,4,645.7,0.7033,NA,NA,NA,NA,1007,7.459,51060,0.4767,NA,NA,20.95,0.5924
terfenadine,4,676.6,0.6677,NA,NA,NA,NA,1011,7.728,207300,0.3467,NA,NA,13.98,0.5394
terfenadine,4,708.4,0.6383,NA,NA,NA,NA,1009,8.332,40900,0.4693,NA,NA,14.33,0.7209
terfenadine,4,714.8,0.7058,NA,NA,NA,NA,2092,1.788,63880,0.4678,NA,NA,26.43,0.5821
terfenadine,4,742.9,0.6657,NA,NA,NA,NA,2060,2.228,62500,0.4849,NA,NA,20.85,0.4569
terfenadine,4,699.7,0.6225,NA,NA,NA,NA,1727,2.982,42960,0.5262,NA,NA,22.98,0.7264
terfenadine,4,663.1,0.6579,NA,NA,NA,NA,2054,2.126,15870,0.6252,NA,NA,14.41,0.6265
terfenadine,4,645.8,0.645,NA,NA,NA,NA,1239,4.223,21340,0.5745,NA,NA,16.72,0.5506
terfenadine,4,738.7,0.6402,NA,NA,NA,NA,988,7.647,17570,0.5851,NA,NA,14.41,0.5519
terfenadine,4,744.1,0.6739,NA,NA,NA,NA,1046,7.438,8724,0.8284,NA,NA,14.13,0.5133
terfenadine,4,731.3,0.6684,NA,NA,NA,NA,1119,5.7,23080,0.5729,NA,NA,17.19,0.6052
terfenadine,4,708.6,0.6721,NA,NA,NA,NA,1124,6.011,60850,0.503,NA,NA,21.46,0.6501
terfenadine,4,704.3,0.6648,NA,NA,NA,NA,1025,7.2,21610,0.6126,NA,NA,18.74,0.5524
terfenadine,4,655,0.7036,NA,NA,NA,NA,1046,7.787,51580,0.4786,NA,NA,16.82,0.8166
terfenadine,4,716.4,0.6485,NA,NA,NA,NA,1046,7.787,22600,0.6098,NA,NA,14.89,0.9568
terfenadine,4,700.4,0.657,NA,NA,NA,NA,984.3,9.523,57980,0.4566,NA,NA,24.89,0.898
terfenadine,4,739.6,0.6539,NA,NA,NA,NA,951.8,9.759,362100,0.3291,NA,NA,17.37,0.6709
terfenadine,4,709,0.6764,NA,NA,NA,NA,1017,8.224,130000,0.3873,NA,NA,20.86,0.8769
terfenadine,4,784.5,0.6893,NA,NA,NA,NA,1126,5.41,54090,0.5527,NA,NA,17.61,0.5929
terfenadine,4,645.9,0.7044,NA,NA,NA,NA,1056,5.875,45130,0.581,NA,NA,24.12,0.7109
terfenadine,4,898.2,0.595,NA,NA,NA,NA,1141,5.509,222500,0.4155,NA,NA,12.73,0.6286
terfenadine,4,813.3,0.6325,NA,NA,NA,NA,1082,6.214,252500,0.3772,NA,NA,15.81,0.5198
terfenadine,4,691.9,0.671,NA,NA,NA,NA,2680,1.613,250300,0.4258,NA,NA,17.61,0.5736
terfenadine,4,706,0.6751,NA,NA,NA,NA,1481,3.211,545300,0.3111,NA,NA,20.05,0.5875
terfenadine,4,633.6,0.7367,NA,NA,NA,NA,1626,2.687,479600,0.3322,NA,NA,22.83,0.5199
terfenadine,4,665.5,0.6594,NA,NA,NA,NA,1159,4.663,438100,0.3321,NA,NA,18.81,0.5704
terfenadine,4,785.1,0.6524,NA,NA,NA,NA,1144,4.676,29610,0.517,NA,NA,16.14,0.6621
terfenadine,4,678.1,0.653,NA,NA,NA,NA,4259,1.03,16680,0.6375,NA,NA,14.29,0.6727
terfenadine,4,743.3,0.6237,NA,NA,NA,NA,4259,1.03,77380,0.4512,NA,NA,23.95,0.595
terfenadine,4,669.1,0.6552,NA,NA,NA,NA,2794,1.65,13530,0.642,NA,NA,24.63,0.6133
terfenadine,4,654.1,0.6487,NA,NA,NA,NA,2582,1.454,37400,0.514,NA,NA,14.45,0.3814
terfenadine,4,731.8,0.6579,NA,NA,NA,NA,1600,3.052,43880,0.5294,NA,NA,19.1,0.604
terfenadine,4,739.8,0.6182,NA,NA,NA,NA,3054,1.26,36110,0.5945,NA,NA,27.35,0.5483
terfenadine,4,756.5,0.6828,NA,NA,NA,NA,2615,1.918,30070,0.5475,NA,NA,19.58,0.6728
terfenadine,4,650.3,0.6436,NA,NA,NA,NA,2672,1.692,11760,0.7407,NA,NA,23.07,0.6484
terfenadine,4,693.3,0.6886,NA,NA,NA,NA,2305,1.82,37830,0.5211,NA,NA,18.75,0.6614
terfenadine,4,658.3,0.6758,NA,NA,NA,NA,3296,1.252,50050,0.4983,NA,NA,18.2,0.7981
terfenadine,4,730.8,0.6215,NA,NA,NA,NA,3296,1.252,25460,0.553,NA,NA,20.67,0.6152
terfenadine,4,601.3,0.6853,NA,NA,NA,NA,3296,1.252,16940,0.6324,NA,NA,14.56,0.4449
terfenadine,4,743.6,0.6674,NA,NA,NA,NA,2387,1.569,15780,0.6604,NA,NA,16.25,0.6305
terfenadine,4,659.6,0.7557,NA,NA,NA,NA,2445,1.599,12810,0.6593,NA,NA,19.89,0.5419
terfenadine,4,714.4,0.6704,NA,NA,NA,NA,1867,2.376,83340,0.4552,NA,NA,15.41,0.5407
terfenadine,4,649.6,0.694,NA,NA,NA,NA,1960,2.128,68450,0.472,NA,NA,25.56,0.5291
terfenadine,4,703.9,0.679,NA,NA,NA,NA,2506,1.651,88380,0.4186,NA,NA,12.03,0.4174
terfenadine,4,694,0.6543,NA,NA,NA,NA,3304,1.341,67290,0.4241,NA,NA,17.81,0.6366
terfenadine,4,809.6,0.6291,NA,NA,NA,NA,1570,2.443,18600,0.6049,NA,NA,16.14,0.7997
terfenadine,4,701.9,0.6667,NA,NA,NA,NA,1519,3.045,4070,1.133,NA,NA,21.43,0.5954
terfenadine,4,684.9,0.6629,NA,NA,NA,NA,1767,2.424,12290,0.6928,NA,NA,33.38,0.654
terfenadine,4,671.5,0.6775,NA,NA,NA,NA,1430,2.798,3625,1.464,NA,NA,16.75,0.5876
terfenadine,4,663.4,0.6686,NA,NA,NA,NA,4759,0.8363,2541,1.608,NA,NA,21.34,0.798
terfenadine,4,782.3,0.6215,NA,NA,NA,NA,4114,1.191,2526,1.598,NA,NA,22.77,0.7038
terfenadine,4,611,0.7753,NA,NA,NA,NA,3929,1.207,2706,1.561,NA,NA,24.42,0.4654
terfenadine,4,642.2,0.6422,NA,NA,NA,NA,5150,0.8435,4298,1.318,NA,NA,24.98,0.5606
terfenadine,4,700,0.6864,NA,NA,NA,NA,4104,1.008,235600,0.4096,NA,NA,23.59,0.8343
terfenadine,4,818.3,0.623,NA,NA,NA,NA,1125,4.842,11680,0.7456,NA,NA,17.39,0.5199
terfenadine,4,712.8,0.6443,NA,NA,NA,NA,1148,4.873,6934,0.8427,NA,NA,23.13,0.5897
terfenadine,4,694.6,0.691,NA,NA,NA,NA,1875,1.992,10410,0.8321,NA,NA,14.13,0.6877
terfenadine,4,754.1,0.6139,NA,NA,NA,NA,1714,2.239,7096,0.7885,NA,NA,22.82,0.6477
terfenadine,4,759.6,0.6406,NA,NA,NA,NA,2224,1.835,11050,0.7556,NA,NA,23.83,0.6736
terfenadine,4,662.8,0.6781,NA,NA,NA,NA,3290,1.502,3617,1.264,NA,NA,22.4,0.5156
terfenadine,4,719,0.6791,NA,NA,NA,NA,1220,4.633,4298,1.199,NA,NA,20.39,0.4733
terfenadine,4,759.8,0.6215,NA,NA,NA,NA,1396,3.641,37710,0.4903,NA,NA,29.84,0.5689
terfenadine,4,707.5,0.7109,NA,NA,NA,NA,1973,2.015,63170,0.4513,NA,NA,17.85,0.5945
terfenadine,4,761.4,0.6619,NA,NA,NA,NA,2336,1.461,12360,0.7815,NA,NA,14.72,0.6426
terfenadine,4,765.2,0.6605,NA,NA,NA,NA,1292,3.778,4424,1.228,NA,NA,17.13,0.4658
terfenadine,4,750.4,0.6183,NA,NA,NA,NA,1522,3.048,9203,0.9768,NA,NA,14.15,0.6924
terfenadine,4,682.5,0.6476,NA,NA,NA,NA,3038,1.348,10960,0.6574,NA,NA,20.63,0.59
terfenadine,4,690.6,0.6499,NA,NA,NA,NA,4382,1.082,12730,0.7294,NA,NA,26.29,0.7825
terfenadine,4,676.6,0.7047,NA,NA,NA,NA,5222,1.042,64840,0.4471,NA,NA,15.21,0.5106
terfenadine,4,610.6,0.6488,NA,NA,NA,NA,4630,0.9585,28070,0.5801,NA,NA,14.47,0.4618
terfenadine,4,769.8,0.6187,NA,NA,NA,NA,3772,1.294,13290,0.6993,NA,NA,14.34,0.5508
terfenadine,4,733.3,0.6996,NA,NA,NA,NA,3772,1.294,12460,0.6524,NA,NA,18.92,0.7914
terfenadine,4,682.6,0.6971,NA,NA,NA,NA,3772,1.294,19760,0.6054,NA,NA,22.63,0.6361
terfenadine,4,836.9,0.6333,NA,NA,NA,NA,3829,1.254,6043,0.9247,NA,NA,22.33,0.4935
terfenadine,4,743.8,0.6109,NA,NA,NA,NA,4600,0.9772,7340,0.8704,NA,NA,24.54,0.5252
terfenadine,4,701.5,0.6911,NA,NA,NA,NA,2034,1.64,18580,0.6821,NA,NA,20.88,0.6485
terfenadine,4,671.1,0.6401,NA,NA,NA,NA,1122,5.247,48240,0.4491,NA,NA,17.66,0.5369
terfenadine,4,653.4,0.7217,NA,NA,NA,NA,1061,6.52,20930,0.6017,NA,NA,14.17,0.5391
terfenadine,4,719.1,0.6997,NA,NA,NA,NA,1111,6.042,13020,0.6919,NA,NA,14.03,0.5256
terfenadine,4,711.8,0.6522,NA,NA,NA,NA,1084,6.43,97940,0.4627,NA,NA,20.28,0.5714
terfenadine,4,704.3,0.6731,NA,NA,NA,NA,1174,5.898,85130,0.4556,NA,NA,16.09,0.7522
terfenadine,4,690.5,0.6491,NA,NA,NA,NA,1107,5.447,14190,0.6732,NA,NA,16.16,0.5251
terfenadine,4,675.4,0.6543,NA,NA,NA,NA,1344,3.313,18910,0.594,NA,NA,17.49,0.5866
terfenadine,4,647,0.6517,NA,NA,NA,NA,1638,2.391,22910,0.5836,NA,NA,17.21,0.7948
terfenadine,4,709.1,0.6525,NA,NA,NA,NA,2016,1.898,11010,0.7595,NA,NA,13.16,0.7008
terfenadine,4,707.8,0.6616,NA,NA,NA,NA,1622,2.713,9173,0.7983,NA,NA,25.07,0.5207
terfenadine,4,641.5,0.6714,NA,NA,NA,NA,1361,3.138,42430,0.5404,NA,NA,21.14,0.6784
terfenadine,4,728,0.6236,NA,NA,NA,NA,1796,2.516,26250,0.546,NA,NA,15.88,0.5621
